Epoch 154: Loss = 44.1761, NME = 0.0040, Pixel Error = 53.6771
Epoch 155: Loss = 65.4476, NME = 0.0040, Pixel Error = 55.7501
Epoch 156: Loss = 41.6491, NME = 0.0037, Pixel Error = 54.8277
Epoch 157: Loss = 47.9742, NME = 0.0041, Pixel Error = 57.4651
Epoch 158: Loss = 53.6091, NME = 0.0044, Pixel Error = 61.2399
Epoch 159: Loss = 51.8561, NME = 0.0038, Pixel Error = 53.9468
Epoch 160: Loss = 40.4708, NME = 0.0034, Pixel Error = 47.4954
Epoch 161: Loss = 44.6559, NME = 0.0040, Pixel Error = 57.0035
Epoch 162: Loss = 52.0801, NME = 0.0042, Pixel Error = 58.5479
Epoch 163: Loss = 72.1132, NME = 0.0039, Pixel Error = 56.4628
Epoch 164: Loss = 51.1241, NME = 0.0042, Pixel Error = 61.1200
Epoch 165: Loss = 65.7636, NME = 0.0047, Pixel Error = 67.0107
Epoch 166: Loss = 39.6178, NME = 0.0037, Pixel Error = 52.3528
Epoch 167: Loss = 42.5858, NME = 0.0032, Pixel Error = 43.6042
Epoch 168: Loss = 43.3958, NME = 0.0041, Pixel Error = 56.7534
Epoch 169: Loss = 37.9631, NME = 0.0034, Pixel Error = 47.5598
Epoch 170: Loss = 55.4608, NME = 0.0042, Pixel Error = 58.1682
Epoch 171: Loss = 40.4267, NME = 0.0037, Pixel Error = 53.3815
Epoch 172: Loss = 41.0332, NME = 0.0038, Pixel Error = 54.1026
Epoch 173: Loss = 33.3603, NME = 0.0034, Pixel Error = 48.1156
Epoch 174: Loss = 44.3203, NME = 0.0035, Pixel Error = 48.4681
Epoch 175: Loss = 31.0135, NME = 0.0032, Pixel Error = 46.2006
Epoch 176: Loss = 35.1731, NME = 0.0033, Pixel Error = 46.7643
Epoch 177: Loss = 45.7199, NME = 0.0041, Pixel Error = 56.5111
Epoch 178: Loss = 38.9796, NME = 0.0033, Pixel Error = 45.8915
Epoch 179: Loss = 44.5304, NME = 0.0040, Pixel Error = 55.6183
Epoch 180: Loss = 36.7540, NME = 0.0035, Pixel Error = 49.9441
Epoch 181: Loss = 50.8584, NME = 0.0038, Pixel Error = 54.0675
Epoch 182: Loss = 47.0975, NME = 0.0040, Pixel Error = 57.1622
Epoch 183: Loss = 59.3177, NME = 0.0045, Pixel Error = 62.7676
Epoch 184: Loss = 29.5933, NME = 0.0030, Pixel Error = 41.1099
Epoch 185: Loss = 30.7760, NME = 0.0033, Pixel Error = 46.4662
Epoch 186: Loss = 35.7375, NME = 0.0034, Pixel Error = 47.2201
Epoch 187: Loss = 25.6778, NME = 0.0028, Pixel Error = 40.1393
Epoch 188: Loss = 21.9113, NME = 0.0028, Pixel Error = 38.9157
Epoch 189: Loss = 34.1602, NME = 0.0030, Pixel Error = 40.4207
Epoch 190: Loss = 32.3019, NME = 0.0035, Pixel Error = 50.0321
Epoch 191: Loss = 36.2381, NME = 0.0034, Pixel Error = 47.5230
Epoch 192: Loss = 35.5875, NME = 0.0031, Pixel Error = 44.6571
Epoch 193: Loss = 43.5638, NME = 0.0033, Pixel Error = 47.1313
Epoch 194: Loss = 39.6091, NME = 0.0040, Pixel Error = 56.0538
Epoch 195: Loss = 39.2988, NME = 0.0036, Pixel Error = 51.6226
Epoch 196: Loss = 38.9817, NME = 0.0040, Pixel Error = 56.5779
Epoch 197: Loss = 58.6283, NME = 0.0037, Pixel Error = 54.3403
Epoch 198: Loss = 56.4811, NME = 0.0041, Pixel Error = 55.3721
Epoch 199: Loss = 53.7497, NME = 0.0045, Pixel Error = 64.9292
Epoch 200: Loss = 46.1019, NME = 0.0039, Pixel Error = 55.2449
Epoch 201: Loss = 35.7704, NME = 0.0035, Pixel Error = 48.1478
Epoch 202: Loss = 35.0762, NME = 0.0034, Pixel Error = 47.7720
Epoch 203: Loss = 30.6469, NME = 0.0033, Pixel Error = 46.2776
Epoch 204: Loss = 23.6236, NME = 0.0030, Pixel Error = 41.4945
Epoch 205: Loss = 26.4046, NME = 0.0030, Pixel Error = 41.2324
Epoch 206: Loss = 27.4446, NME = 0.0031, Pixel Error = 44.1561
Epoch 207: Loss = 29.0240, NME = 0.0030, Pixel Error = 41.6169
Epoch 208: Loss = 27.3873, NME = 0.0029, Pixel Error = 41.0441
Epoch 209: Loss = 31.3160, NME = 0.0033, Pixel Error = 46.1452
Epoch 210: Loss = 28.3936, NME = 0.0031, Pixel Error = 45.2123
Epoch 211: Loss = 28.3979, NME = 0.0030, Pixel Error = 42.0168
Epoch 212: Loss = 27.6651, NME = 0.0029, Pixel Error = 39.9272
Epoch 213: Loss = 23.2989, NME = 0.0027, Pixel Error = 38.1591
Epoch 214: Loss = 31.0495, NME = 0.0033, Pixel Error = 47.1366
Epoch 215: Loss = 26.5369, NME = 0.0030, Pixel Error = 42.0830
Epoch 216: Loss = 21.0261, NME = 0.0028, Pixel Error = 38.6310
Epoch 217: Loss = 21.0410, NME = 0.0027, Pixel Error = 38.1759
Epoch 218: Loss = 19.7973, NME = 0.0026, Pixel Error = 35.2576
Epoch 219: Loss = 20.5693, NME = 0.0027, Pixel Error = 38.4760
Epoch 220: Loss = 23.8477, NME = 0.0030, Pixel Error = 40.6975
Epoch 221: Loss = 22.0660, NME = 0.0025, Pixel Error = 35.6668
Epoch 222: Loss = 24.4873, NME = 0.0030, Pixel Error = 42.7537
Epoch 223: Loss = 25.4128, NME = 0.0031, Pixel Error = 44.5055
