Epoch 263: Loss = 8.5589, NME = 0.0017, Pixel Error = 24.6689
Epoch 264: Loss = 11.7838, NME = 0.0020, Pixel Error = 28.3967
Epoch 265: Loss = 6.4382, NME = 0.0015, Pixel Error = 21.8919
Epoch 266: Loss = 8.5105, NME = 0.0017, Pixel Error = 24.9715
Epoch 267: Loss = 13.1624, NME = 0.0022, Pixel Error = 30.7448
Epoch 268: Loss = 23.4930, NME = 0.0028, Pixel Error = 42.1622
Epoch 269: Loss = 13.7488, NME = 0.0022, Pixel Error = 32.2898
Epoch 270: Loss = 21.7378, NME = 0.0028, Pixel Error = 41.3679
Epoch 271: Loss = 30.1716, NME = 0.0033, Pixel Error = 48.7461
Epoch 272: Loss = 18.9879, NME = 0.0026, Pixel Error = 38.2065
Epoch 273: Loss = 14.3311, NME = 0.0023, Pixel Error = 32.7555
Epoch 274: Loss = 32.0896, NME = 0.0034, Pixel Error = 49.3666
Epoch 275: Loss = 25.5813, NME = 0.0031, Pixel Error = 43.8428
Epoch 276: Loss = 19.1492, NME = 0.0026, Pixel Error = 37.7838
Epoch 277: Loss = 7.5197, NME = 0.0017, Pixel Error = 24.2466
Epoch 278: Loss = 12.1290, NME = 0.0021, Pixel Error = 29.7706
Epoch 279: Loss = 15.1383, NME = 0.0024, Pixel Error = 33.4292
Epoch 280: Loss = 15.2938, NME = 0.0024, Pixel Error = 35.0252
Epoch 281: Loss = 19.3014, NME = 0.0026, Pixel Error = 38.1091
Epoch 282: Loss = 18.6439, NME = 0.0026, Pixel Error = 37.1178
Epoch 283: Loss = 11.2023, NME = 0.0021, Pixel Error = 28.9525
Epoch 284: Loss = 11.1600, NME = 0.0020, Pixel Error = 27.8380
Epoch 285: Loss = 10.1787, NME = 0.0019, Pixel Error = 27.2555
Epoch 286: Loss = 16.3503, NME = 0.0024, Pixel Error = 35.2148
Epoch 287: Loss = 11.8120, NME = 0.0021, Pixel Error = 30.5759
Epoch 288: Loss = 6.5610, NME = 0.0016, Pixel Error = 22.2806
Epoch 289: Loss = 9.7426, NME = 0.0019, Pixel Error = 26.7475
Epoch 290: Loss = 11.8780, NME = 0.0021, Pixel Error = 30.6089
Epoch 291: Loss = 11.5734, NME = 0.0021, Pixel Error = 29.3969
Epoch 292: Loss = 9.1330, NME = 0.0019, Pixel Error = 26.5589
Epoch 293: Loss = 12.2928, NME = 0.0021, Pixel Error = 31.3624
Epoch 294: Loss = 13.9835, NME = 0.0023, Pixel Error = 33.1066
Epoch 295: Loss = 17.1708, NME = 0.0025, Pixel Error = 35.0764
Epoch 296: Loss = 27.7437, NME = 0.0031, Pixel Error = 45.4502
Epoch 297: Loss = 9.4499, NME = 0.0019, Pixel Error = 26.8111
Epoch 298: Loss = 7.4201, NME = 0.0017, Pixel Error = 23.3924
Epoch 299: Loss = 5.4133, NME = 0.0014, Pixel Error = 19.9609
Epoch 300: Loss = 7.7140, NME = 0.0017, Pixel Error = 24.5767
Epoch 301: Loss = 8.0158, NME = 0.0017, Pixel Error = 25.1173
Epoch 302: Loss = 9.8870, NME = 0.0019, Pixel Error = 26.8164
Epoch 303: Loss = 14.3667, NME = 0.0023, Pixel Error = 32.3299
Epoch 304: Loss = 19.0325, NME = 0.0026, Pixel Error = 39.0965
Epoch 305: Loss = 19.9739, NME = 0.0027, Pixel Error = 37.8082
Epoch 306: Loss = 21.6029, NME = 0.0027, Pixel Error = 39.1751
Epoch 307: Loss = 22.7685, NME = 0.0029, Pixel Error = 41.4100
Epoch 308: Loss = 16.8781, NME = 0.0024, Pixel Error = 34.3430
Epoch 309: Loss = 12.5955, NME = 0.0021, Pixel Error = 30.8868
Epoch 310: Loss = 12.2867, NME = 0.0021, Pixel Error = 29.7423
Epoch 311: Loss = 11.7875, NME = 0.0021, Pixel Error = 28.9884
Epoch 312: Loss = 11.0952, NME = 0.0020, Pixel Error = 28.2020
Epoch 313: Loss = 6.5670, NME = 0.0015, Pixel Error = 22.2283
Epoch 314: Loss = 8.8547, NME = 0.0018, Pixel Error = 25.4969
