epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1113.52,0.51333,0.31639,0.87143,0.99889,0.92462,0.99109,0.91687,0.43296,0.28651,0.82302,0.000984864,0.000984864,0.000984864
126,1122.77,0.49621,0.3089,0.86409,0.89458,1,0.98586,0.91835,0.43587,0.30481,0.82181,0.000979362,0.000979362,0.000979362
127,1132,0.48137,0.29953,0.86295,0.89756,0.99952,0.9854,0.91136,0.44203,0.32209,0.81888,0.000973861,0.000973861,0.000973861
128,1141.5,0.49509,0.3142,0.86532,0.89714,1,0.98649,0.89822,0.47088,0.32553,0.83096,0.00096836,0.00096836,0.00096836
129,1149.08,0.51304,0.3385,0.87006,0.94675,0.9375,0.98678,0.89804,0.47712,0.31836,0.83092,0.000962859,0.000962859,0.000962859
130,1158.39,0.50704,0.31851,0.87084,0.95967,0.93934,0.98755,0.91308,0.44203,0.29942,0.81837,0.000957358,0.000957358,0.000957358
131,1167.7,0.48673,0.31136,0.86402,0.90226,1,0.98771,0.90963,0.4497,0.30578,0.82503,0.000951857,0.000951857,0.000951857
132,1175.09,0.48188,0.29405,0.8673,0.89907,0.99856,0.9876,0.90856,0.41834,0.29242,0.81814,0.000946356,0.000946356,0.000946356
133,1184.29,0.49625,0.30214,0.86914,0.90144,0.99827,0.98513,0.91207,0.4283,0.31351,0.81672,0.000940855,0.000940855,0.000940855
134,1193.73,0.49875,0.32143,0.86788,0.957,0.99107,0.9935,0.92037,0.45333,0.28027,0.82084,0.000935354,0.000935354,0.000935354
135,1203.08,0.49824,0.3292,0.87137,0.99115,0.99351,0.99491,0.91538,0.42426,0.25999,0.81633,0.000929853,0.000929853,0.000929853
136,1210.4,0.46659,0.30362,0.86541,0.98883,0.99107,0.9939,0.91367,0.43936,0.26412,0.8226,0.000924352,0.000924352,0.000924352
137,1219.87,0.49052,0.30513,0.87117,0.97861,0.96064,0.99256,0.91048,0.44322,0.27811,0.82087,0.00091885,0.00091885,0.00091885
138,1229.21,0.47613,0.29367,0.86411,0.94912,0.98621,0.99352,0.91565,0.42642,0.27642,0.81785,0.000913349,0.000913349,0.000913349
139,1236.57,0.48932,0.29919,0.8705,0.99449,0.99566,0.995,0.92472,0.43406,0.26089,0.82118,0.000907848,0.000907848,0.000907848
140,1245.86,0.47416,0.29927,0.85771,0.98833,0.97321,0.99448,0.91447,0.45437,0.27651,0.82729,0.000902347,0.000902347,0.000902347
141,1255.14,0.49139,0.30128,0.86726,1,0.95814,0.99474,0.92619,0.4409,0.28461,0.82056,0.000896846,0.000896846,0.000896846
